Customer_ID,Transaction_ID,Purchase_Date,Purchase_Amount,Payment_Method,Product_Category,Total_Purchases,Average_Order_Value,Repeat_Purchase_Rate,Time_Between_Purchases,Session_Duration,Pages_Visited,Bounce_Rate,Browsing_Frequency,Click_Through_Rate,Ad_Clicks,Product_Link_Clicks,Navigation_Path_Count,Search_Keywords_Count,Search_Frequency,Product_Relevance_Score,Search_to_Purchase_Ratio,Age,Gender,Income_Level,Occupation,Education_Level,Location,Email_Open_Rate,Response_Rate,Chatbot_Interactions,Feedback_Score,Support_Request_Frequency,Customer_Value_Score,Engagement_Score,Loyalty_Score,Churn_Risk_Score,Customer_Segment
CUST_02263,TXN_002263,2024-04-04 06:00:00,44636.91,Net Banking,Electronics,5,10970.7,0.83,175,49.3,52,0.029,46,0.49,59,73,29,46,28,0.64,0.726,64,Other,Low,Retired,Bachelor,Rural,0.766,0.793,38,4.65,5,63.05,62.02,57.91,11.67,Medium_Value_Customer
CUST_02264,TXN_002264,2024-04-04 07:00:00,22224.66,Net Banking,Beauty,93,941.96,0.962,88,24.38,59,0.445,50,0.78,34,60,9,34,61,0.608,0.853,18,Other,Middle,Retired,High School,Rural,0.934,0.04,24,1.36,2,62.13,45.71,72.4,51.15,Low_Value_Customer
CUST_02265,TXN_002265,2024-04-04 08:00:00,30393.77,Cash on Delivery,Sports,26,8918.67,0.897,171,84.16,43,0.802,17,0.618,49,18,25,44,30,0.807,0.805,27,Female,Middle,Student,Doctorate,Semi-Urban,0.207,0.373,10,4.4,11,58.92,61.59,65.46,56.55,Low_Value_Customer
CUST_02266,TXN_002266,2024-04-04 09:00:00,31602.25,Debit Card,Sports,51,11626.02,0.281,112,23.85,28,0.382,23,0.101,3,34,6,16,61,0.728,0.061,26,Female,High,Freelancer,Doctorate,Urban,0.507,0.17,0,4.56,3,54.17,22.15,48.92,44.55,Low_Value_Customer
CUST_02267,TXN_002267,2024-04-04 10:00:00,29625.69,Wallet,Sports,38,3542.99,0.315,52,80.64,21,0.938,6,0.527,11,25,12,18,37,0.144,0.054,26,Other,Upper Middle,Student,Master,Urban,0.41,0.788,46,4.08,3,48.78,61.84,44.08,48.8,Low_Value_Customer
CUST_02268,TXN_002268,2024-04-04 11:00:00,35161.43,UPI,Beauty,3,3019.61,0.527,53,49.14,34,0.806,91,0.81,47,34,30,39,57,0.566,0.509,19,Other,Low,Retired,High School,Metro,0.078,0.08,28,3.84,4,47.42,46.52,41.16,66.2,Inactive_Customer
CUST_02269,TXN_002269,2024-04-04 12:00:00,11947.93,Cash on Delivery,Toys,85,4408.75,0.383,68,9.17,47,0.718,35,0.29,39,50,9,42,42,0.875,0.88,25,Other,Low,Business Owner,Master,Rural,0.682,0.601,13,2.11,3,43.6,39.51,50.66,45.82,Low_Value_Customer
CUST_02270,TXN_002270,2024-04-04 13:00:00,25666.95,Net Banking,Sports,59,10524.24,0.951,133,75.19,27,0.137,37,0.31,46,59,22,24,5,0.16,0.284,20,Male,Lower Middle,Employee,Bachelor,Rural,0.687,0.871,46,4.92,1,66.5,58.85,79.85,12.11,Medium_Value_Customer
CUST_02271,TXN_002271,2024-04-04 14:00:00,5300.82,Wallet,Fashion,13,3896.92,0.339,83,71.44,15,0.111,89,0.107,14,66,27,44,17,0.957,0.15,39,Male,Middle,Freelancer,Diploma,Urban,0.164,0.818,48,1.27,18,17.55,47.66,23.7,29.73,Low_Value_Customer
CUST_02272,TXN_002272,2024-04-04 15:00:00,19287.12,Wallet,Home Decor,95,7576.37,0.728,176,74.96,5,0.613,49,0.44,15,4,10,3,44,0.993,0.019,26,Other,High,Business Owner,Bachelor,Metro,0.658,0.123,31,4.89,26,66.48,36.46,81.28,69.65,Inactive_Customer
CUST_02273,TXN_002273,2024-04-04 16:00:00,24434.59,Net Banking,Beauty,81,2103.54,0.568,115,57.8,64,0.632,3,0.261,47,44,13,32,6,0.481,0.948,43,Other,Low,Employee,Diploma,Metro,0.056,0.876,17,3.21,10,58.34,64.48,62.4,37.78,Low_Value_Customer
CUST_02274,TXN_002274,2024-04-04 17:00:00,32645.99,Wallet,Fashion,35,6971.81,0.938,152,64.33,17,0.149,40,0.658,38,72,12,33,55,0.384,0.301,68,Male,Middle,Employee,Master,Semi-Urban,0.592,0.392,3,4.03,16,62.45,49.43,67.88,38.34,Low_Value_Customer
CUST_02275,TXN_002275,2024-04-04 18:00:00,47531.5,Wallet,Beauty,87,9408.45,0.732,124,81.73,8,0.813,60,0.183,45,59,12,30,28,0.861,0.596,35,Other,Upper Middle,Student,High School,Semi-Urban,0.368,0.448,26,2.99,3,78.63,40.98,69.6,50.63,Low_Value_Customer
CUST_02276,TXN_002276,2024-04-04 19:00:00,30072.49,Net Banking,Beauty,3,1170.1,0.305,126,12.37,57,0.831,35,0.63,7,59,28,26,3,0.881,0.777,23,Male,Middle,Business Owner,Bachelor,Metro,0.462,0.464,45,1.49,22,32.37,48.6,20.52,66.5,Inactive_Customer
CUST_02277,TXN_002277,2024-04-04 20:00:00,37205.34,Credit Card,Toys,53,12249.81,0.201,112,8.39,57,0.402,40,0.354,49,28,36,30,28,0.841,0.454,24,Other,Lower Middle,Retired,High School,Metro,0.274,0.672,7,4.26,26,56.09,45.79,44.8,49.35,Low_Value_Customer
CUST_02278,TXN_002278,2024-04-04 21:00:00,25362.68,Cash on Delivery,Home Decor,55,14067.8,0.839,1,12.13,48,0.581,59,0.799,40,43,15,46,15,0.83,0.735,61,Other,Lower Middle,Business Owner,Bachelor,Rural,0.358,0.863,41,2.82,25,56.74,59.92,63.7,55.22,Low_Value_Customer
CUST_02279,TXN_002279,2024-04-04 22:00:00,31741.79,Debit Card,Grocery,45,2983.86,0.894,99,78.44,18,0.49,4,0.492,3,97,9,24,59,0.713,0.486,36,Female,Low,Freelancer,High School,Metro,0.777,0.176,32,1.85,14,56.9,44.11,58.14,58.04,Low_Value_Customer
CUST_02280,TXN_002280,2024-04-04 23:00:00,3639.52,UPI,Toys,66,11415.55,0.816,2,51.1,42,0.044,41,0.755,19,19,18,24,62,0.131,0.632,21,Female,High,Homemaker,Doctorate,Rural,0.933,0.279,45,2.75,19,43.62,53.17,65.64,48.89,Low_Value_Customer
CUST_02281,TXN_002281,2024-04-05 00:00:00,12794.14,Debit Card,Toys,67,4770.65,0.725,138,16.67,69,0.095,55,0.226,7,79,27,19,15,0.62,0.792,23,Female,High,Homemaker,High School,Urban,0.336,0.339,33,3.75,1,51.46,40.32,67.29,26.32,Low_Value_Customer
CUST_02282,TXN_002282,2024-04-05 01:00:00,18156.47,Credit Card,Fashion,84,10183.2,0.322,59,13.61,54,0.743,5,0.805,24,53,24,42,49,0.351,0.833,27,Male,Low,Retired,High School,Metro,0.272,0.684,31,1.13,5,43.54,57.88,43.03,46.37,Low_Value_Customer
CUST_02283,TXN_002283,2024-04-05 02:00:00,23677.42,Credit Card,Beauty,112,4669.49,0.5,6,40.64,16,0.469,65,0.192,49,96,34,22,4,0.636,0.53,63,Female,Middle,Employee,Master,Urban,0.684,0.628,27,1.03,23,57.66,36.79,57.82,56.41,Low_Value_Customer
CUST_02284,TXN_002284,2024-04-05 03:00:00,2377.87,Wallet,Books,117,12948.91,0.898,104,73.6,76,0.584,31,0.804,3,55,9,10,17,0.372,0.177,57,Other,High,Freelancer,Master,Metro,0.928,0.306,17,1.93,21,54.66,71.94,79.7,62.98,Potential_Customer
CUST_02285,TXN_002285,2024-04-05 04:00:00,7087.2,Debit Card,Beauty,44,5271.91,0.141,83,72.66,17,0.586,60,0.746,46,55,29,3,64,0.36,0.487,56,Female,Middle,Student,Master,Urban,0.717,0.105,21,4.29,24,31.65,46.77,39.92,72.75,Inactive_Customer
CUST_02286,TXN_002286,2024-04-05 05:00:00,13913.03,Credit Card,Electronics,73,12747.58,0.49,176,76.76,44,0.367,43,0.18,32,39,18,2,41,0.333,0.658,34,Female,Lower Middle,Business Owner,Doctorate,Metro,0.672,0.239,35,1.46,14,42.17,45.55,48.19,47.56,Low_Value_Customer
CUST_02287,TXN_002287,2024-04-05 06:00:00,48579.48,Debit Card,Sports,112,11515.52,0.355,164,69.44,33,0.038,9,0.562,57,21,28,2,42,0.438,0.937,44,Other,Low,Business Owner,High School,Urban,0.404,0.107,13,2.44,8,76.43,46.33,59.07,35.68,Low_Value_Customer
CUST_02288,TXN_002288,2024-04-05 07:00:00,16634.22,Credit Card,Grocery,68,3025.23,0.667,48,6.48,11,0.75,91,0.32,25,46,21,32,69,0.433,0.813,40,Male,Middle,Retired,Doctorate,Semi-Urban,0.721,0.112,48,3.65,16,52.93,16.04,64.76,73.56,Inactive_Customer
CUST_02289,TXN_002289,2024-04-05 08:00:00,24153.85,UPI,Home Decor,62,2438.6,0.625,157,65.09,40,0.45,58,0.347,4,78,35,4,67,0.877,0.725,27,Female,Lower Middle,Student,Bachelor,Semi-Urban,0.547,0.772,13,1.41,21,49.14,58.56,50.13,41.37,Low_Value_Customer
CUST_02290,TXN_002290,2024-04-05 09:00:00,9885.28,Credit Card,Books,25,11716.87,0.553,120,47.19,37,0.141,16,0.043,27,59,23,36,3,0.465,0.316,55,Male,Middle,Retired,Bachelor,Urban,0.143,0.622,37,3.48,22,34.67,41.3,46.81,37.94,Low_Value_Customer
CUST_02291,TXN_002291,2024-04-05 10:00:00,30577.93,Debit Card,Fashion,52,5915.52,0.281,169,65.65,75,0.03,70,0.706,3,35,29,22,0,0.428,0.903,27,Female,Upper Middle,Retired,Master,Metro,0.027,0.871,3,1.96,13,45.9,81.1,36.21,16.36,Potential_Customer
CUST_02292,TXN_002292,2024-04-05 11:00:00,14106.09,Wallet,Beauty,50,14245.96,0.165,88,44.1,28,0.026,88,0.228,32,85,37,2,2,0.329,0.496,31,Female,Lower Middle,Student,High School,Urban,0.869,0.312,44,1.24,24,29.39,34.5,27.38,46.66,Low_Value_Customer
CUST_02293,TXN_002293,2024-04-05 12:00:00,10428.93,Debit Card,Sports,1,14149.93,0.771,128,44.03,30,0.041,89,0.656,40,33,36,36,59,0.593,0.111,32,Female,High,Student,Bachelor,Urban,0.468,0.7,4,2.62,0,30.83,55.51,44.23,13.32,Low_Value_Customer
CUST_02294,TXN_002294,2024-04-05 13:00:00,25876.97,Net Banking,Fashion,39,10432.86,0.972,73,12.23,46,0.156,34,0.505,23,88,10,12,57,0.423,0.142,52,Male,Middle,Homemaker,Diploma,Rural,0.56,0.048,1,3.71,10,58.43,31.6,68.8,48.3,Low_Value_Customer
CUST_02295,TXN_002295,2024-04-05 14:00:00,374.74,Debit Card,Toys,52,7558.65,0.174,32,81.57,78,0.228,35,0.825,32,91,20,31,51,0.98,0.055,34,Male,Upper Middle,Student,Bachelor,Semi-Urban,0.864,0.697,5,4.94,3,31.56,85.08,46.83,27.79,Potential_Customer
CUST_02296,TXN_002296,2024-04-05 15:00:00,482.44,UPI,Home Decor,76,3005.01,0.084,104,34.34,43,0.242,85,0.179,44,33,11,8,6,0.524,0.379,41,Other,Middle,Freelancer,Diploma,Semi-Urban,0.088,0.668,21,3.2,21,30.62,44.15,41.53,40.15,Low_Value_Customer
CUST_02297,TXN_002297,2024-04-05 16:00:00,11031.53,Cash on Delivery,Grocery,40,13247.65,0.733,5,52.83,8,0.604,96,0.279,45,84,38,4,22,0.103,0.401,22,Female,Upper Middle,Retired,Diploma,Rural,0.317,0.755,14,4.37,15,45.49,43.02,62.84,50.71,Low_Value_Customer
CUST_02298,TXN_002298,2024-04-05 17:00:00,1932.4,UPI,Electronics,104,1321.77,0.344,85,19.44,43,0.237,77,0.15,26,26,21,37,64,0.416,0.389,61,Male,Middle,Student,Bachelor,Metro,0.79,0.656,26,2.86,28,42.81,38.99,58.39,47.23,Low_Value_Customer
CUST_02299,TXN_002299,2024-04-05 18:00:00,5490.49,UPI,Toys,60,5618.23,0.217,17,33.83,33,0.644,38,0.709,28,64,31,47,56,0.271,0.152,27,Male,Lower Middle,Student,Master,Semi-Urban,0.283,0.832,35,1.09,3,26.45,58.23,31.63,39.14,Low_Value_Customer
CUST_02300,TXN_002300,2024-04-05 19:00:00,17009.15,Credit Card,Grocery,88,4856.37,0.519,24,78.48,55,0.784,50,0.287,2,28,13,31,65,0.416,0.605,58,Other,Lower Middle,Business Owner,High School,Metro,0.391,0.405,33,1.36,13,48.37,56.29,53.23,64.79,Low_Value_Customer
CUST_02301,TXN_002301,2024-04-05 20:00:00,40149.03,UPI,Toys,118,14380.59,0.665,128,19.65,58,0.372,94,0.174,29,31,18,31,0,0.329,0.652,34,Female,Middle,Freelancer,Master,Urban,0.412,0.427,20,3.7,1,82.0,38.61,79.52,33.93,High_Value_Customer
CUST_02302,TXN_002302,2024-04-05 21:00:00,28645.23,Debit Card,Electronics,73,1859.93,0.218,91,19.34,21,0.685,12,0.507,36,56,28,22,1,0.299,0.191,45,Male,Lower Middle,Retired,Diploma,Rural,0.304,0.398,11,1.18,26,46.2,34.56,35.91,68.65,Inactive_Customer
CUST_02303,TXN_002303,2024-04-05 22:00:00,25682.12,Cash on Delivery,Fashion,110,13363.23,0.975,112,24.18,47,0.108,97,0.327,10,12,6,11,31,0.28,0.937,57,Male,High,Employee,Master,Metro,0.827,0.386,29,3.33,29,74.97,39.23,87.73,50.14,Low_Value_Customer
CUST_02304,TXN_002304,2024-04-05 23:00:00,14745.09,Wallet,Grocery,84,6900.88,0.328,82,52.14,51,0.318,30,0.692,27,76,26,20,15,0.924,0.906,59,Female,Middle,Retired,Master,Rural,0.571,0.263,43,2.11,14,44.21,54.3,48.17,50.35,Low_Value_Customer
CUST_02305,TXN_002305,2024-04-06 00:00:00,46594.51,UPI,Toys,69,807.73,0.316,86,47.34,29,0.652,44,0.652,54,35,36,35,42,0.13,0.277,45,Male,Upper Middle,Student,Master,Metro,0.079,0.311,37,4.02,16,68.25,46.29,52.86,62.05,Low_Value_Customer
CUST_02306,TXN_002306,2024-04-06 01:00:00,19911.05,Debit Card,Grocery,20,10960.11,0.42,6,16.6,16,0.886,87,0.111,52,12,4,26,36,0.806,0.637,57,Other,Upper Middle,Homemaker,Master,Urban,0.631,0.684,2,3.11,25,36.67,29.49,38.18,70.99,Inactive_Customer
CUST_02307,TXN_002307,2024-04-06 02:00:00,4445.93,Credit Card,Grocery,85,1603.1,0.733,28,62.59,68,0.589,89,0.729,55,45,32,47,29,0.209,0.157,48,Male,Lower Middle,Student,Diploma,Rural,0.104,0.831,22,4.56,25,52.7,77.64,76.91,54.96,Potential_Customer
CUST_02308,TXN_002308,2024-04-06 03:00:00,30891.62,Credit Card,Home Decor,2,3631.36,0.857,106,81.77,69,0.352,94,0.835,1,4,2,23,0,0.143,0.29,18,Other,Low,Employee,Doctorate,Urban,0.771,0.698,9,3.22,25,48.92,82.6,50.96,46.32,Potential_Customer
CUST_02309,TXN_002309,2024-04-06 04:00:00,5780.54,Wallet,Fashion,85,12015.96,0.324,148,18.7,19,0.305,96,0.641,22,52,22,19,28,0.41,0.582,35,Male,Middle,Business Owner,High School,Urban,0.62,0.643,47,2.74,18,40.0,43.23,51.45,38.16,Low_Value_Customer
CUST_02310,TXN_002310,2024-04-06 05:00:00,17326.63,Wallet,Books,106,2405.51,0.125,121,60.89,39,0.378,94,0.702,36,73,13,40,45,0.684,0.766,39,Female,Middle,Retired,Master,Semi-Urban,0.834,0.187,8,1.5,1,45.63,51.33,43.42,41.73,Low_Value_Customer
CUST_02311,TXN_002311,2024-04-06 06:00:00,25419.86,Debit Card,Electronics,88,4949.5,0.258,147,53.19,70,0.624,92,0.781,8,77,12,13,17,0.99,0.87,32,Female,Lower Middle,Retired,Master,Urban,0.872,0.069,21,2.18,25,51.49,57.9,46.89,72.44,Inactive_Customer
CUST_02312,TXN_002312,2024-04-06 07:00:00,43723.7,Wallet,Grocery,9,5478.87,0.092,8,30.28,30,0.317,2,0.67,55,16,3,48,37,0.336,0.854,47,Male,Low,Student,Doctorate,Rural,0.859,0.473,40,1.8,3,40.1,46.36,15.3,38.96,Low_Value_Customer
CUST_02313,TXN_002313,2024-04-06 08:00:00,24727.97,Wallet,Fashion,39,8873.16,0.621,18,55.99,28,0.452,74,0.501,30,1,8,12,10,0.333,0.864,57,Other,High,Student,Diploma,Urban,0.232,0.681,14,4.46,4,52.86,53.85,58.52,37.72,Low_Value_Customer
CUST_02314,TXN_002314,2024-04-06 09:00:00,35142.71,Credit Card,Books,119,11870.01,0.728,37,19.68,63,0.723,9,0.067,11,97,29,14,17,0.234,0.659,36,Other,Middle,Employee,Master,Urban,0.705,0.291,1,3.13,16,78.3,34.1,79.48,67.85,High_Value_Customer
CUST_02315,TXN_002315,2024-04-06 10:00:00,49641.56,Debit Card,Sports,30,3539.09,0.426,173,75.22,13,0.234,71,0.417,7,79,22,9,25,0.836,0.406,49,Male,High,Student,Bachelor,Rural,0.302,0.587,21,1.81,28,56.2,50.06,34.84,44.3,Low_Value_Customer
CUST_02316,TXN_002316,2024-04-06 11:00:00,6661.31,Cash on Delivery,Home Decor,54,3166.17,0.934,38,2.98,67,0.684,12,0.668,11,24,25,6,52,0.816,0.226,51,Female,Middle,Freelancer,Doctorate,Urban,0.13,0.125,31,2.38,28,43.98,41.59,65.01,81.41,Inactive_Customer
CUST_02317,TXN_002317,2024-04-06 12:00:00,13809.1,Wallet,Home Decor,82,3406.35,0.716,2,51.47,64,0.726,34,0.225,0,6,8,14,60,0.52,0.834,47,Male,High,Business Owner,Bachelor,Metro,0.789,0.191,16,1.2,2,48.09,44.7,58.56,61.24,Low_Value_Customer
CUST_02318,TXN_002318,2024-04-06 13:00:00,19789.35,Debit Card,Sports,58,5786.02,0.378,143,29.37,58,0.822,79,0.559,47,33,9,5,22,0.409,0.064,41,Female,Lower Middle,Student,Doctorate,Urban,0.337,0.598,35,3.29,4,45.78,55.21,48.49,46.22,Low_Value_Customer
CUST_02319,TXN_002319,2024-04-06 14:00:00,21149.23,UPI,Fashion,44,8073.04,0.109,59,79.44,68,0.032,49,0.275,48,85,32,34,34,0.299,0.515,45,Other,Upper Middle,Homemaker,Master,Urban,0.362,0.6,20,1.28,9,31.82,65.19,23.59,27.34,Potential_Customer
CUST_02320,TXN_002320,2024-04-06 15:00:00,20609.95,Credit Card,Electronics,43,300.33,0.489,75,45.44,10,0.117,51,0.734,46,25,26,18,9,0.513,0.318,24,Female,Lower Middle,Employee,High School,Semi-Urban,0.116,0.281,22,3.22,15,44.62,41.12,48.2,44.0,Low_Value_Customer
CUST_02321,TXN_002321,2024-04-06 16:00:00,45389.79,Cash on Delivery,Fashion,10,11726.43,0.499,133,72.42,51,0.908,12,0.315,10,57,33,11,57,0.828,0.173,69,Other,Low,Freelancer,Bachelor,Urban,0.031,0.652,2,3.58,18,54.99,60.23,40.78,59.83,Low_Value_Customer
CUST_02322,TXN_002322,2024-04-06 17:00:00,35730.23,Credit Card,Fashion,109,13908.07,0.544,106,83.22,70,0.128,6,0.048,3,60,13,31,22,0.725,0.43,43,Male,Middle,Employee,Diploma,Semi-Urban,0.262,0.77,48,3.52,4,73.7,65.44,71.15,18.82,Medium_Value_Customer
CUST_02323,TXN_002323,2024-04-06 18:00:00,30434.47,Credit Card,Beauty,105,12668.44,0.672,148,30.76,1,0.469,26,0.499,13,19,32,11,45,0.545,0.612,49,Female,Upper Middle,Homemaker,Master,Metro,0.348,0.633,28,2.23,5,67.68,37.16,68.66,33.37,Low_Value_Customer
CUST_02324,TXN_002324,2024-04-06 19:00:00,15537.7,Net Banking,Books,48,654.05,0.266,82,79.35,1,0.167,69,0.048,30,64,14,23,56,0.583,0.146,48,Male,Middle,Retired,Master,Metro,0.829,0.537,48,1.08,21,31.44,36.98,30.04,42.68,Low_Value_Customer
CUST_02325,TXN_002325,2024-04-06 20:00:00,41207.14,Debit Card,Home Decor,85,7915.12,0.012,140,65.64,7,0.773,49,0.191,2,72,12,34,57,0.614,0.862,51,Other,Upper Middle,Student,High School,Semi-Urban,0.738,0.688,11,1.09,16,53.6,42.4,30.72,51.97,Low_Value_Customer
CUST_02326,TXN_002326,2024-04-06 21:00:00,47757.52,UPI,Electronics,86,12229.0,0.798,113,10.63,4,0.101,51,0.431,35,21,39,41,17,0.786,0.104,39,Other,Middle,Freelancer,Doctorate,Metro,0.118,0.182,48,1.22,1,74.55,19.53,63.1,32.63,Low_Value_Customer
CUST_02327,TXN_002327,2024-04-06 22:00:00,41077.79,Wallet,Beauty,17,5227.31,0.809,81,10.25,16,0.09,74,0.676,5,94,37,48,31,0.204,0.427,40,Female,Low,Student,Master,Semi-Urban,0.862,0.225,26,1.87,13,54.79,30.37,46.67,42.73,Low_Value_Customer
CUST_02328,TXN_002328,2024-04-06 23:00:00,178.1,UPI,Sports,5,13465.86,0.894,68,73.74,71,0.484,85,0.279,33,16,33,1,6,0.567,0.895,54,Male,High,Student,Bachelor,Semi-Urban,0.56,0.713,39,2.52,22,26.81,67.47,49.82,50.11,Potential_Customer
CUST_02329,TXN_002329,2024-04-07 00:00:00,31856.43,Debit Card,Fashion,70,13314.51,0.95,19,42.68,25,0.234,92,0.253,51,62,19,6,43,0.297,0.418,18,Male,Middle,Employee,Bachelor,Urban,0.442,0.863,23,4.75,3,73.05,47.57,82.17,23.74,Low_Value_Customer
CUST_02330,TXN_002330,2024-04-07 01:00:00,2651.66,Credit Card,Sports,74,2211.4,0.164,87,45.07,15,0.632,41,0.105,19,65,20,27,32,0.916,0.801,38,Other,Middle,Student,Master,Metro,0.039,0.854,43,3.9,23,35.34,41.18,47.64,50.83,Low_Value_Customer
CUST_02331,TXN_002331,2024-04-07 02:00:00,12954.6,Net Banking,Home Decor,64,7455.1,0.353,27,80.32,9,0.654,11,0.502,38,15,9,12,13,0.925,0.875,64,Female,Low,Business Owner,Bachelor,Metro,0.453,0.448,17,3.83,28,43.62,48.87,51.94,71.28,Inactive_Customer
CUST_02332,TXN_002332,2024-04-07 03:00:00,3070.28,Debit Card,Beauty,107,482.45,0.836,116,81.44,11,0.561,47,0.457,30,54,26,44,1,0.275,0.048,33,Female,Upper Middle,Employee,Master,Semi-Urban,0.44,0.882,35,4.57,12,59.33,59.53,87.5,36.73,Low_Value_Customer
CUST_02333,TXN_002333,2024-04-07 04:00:00,30229.39,Cash on Delivery,Books,66,4299.71,0.916,170,11.03,71,0.795,14,0.017,33,55,33,15,52,0.885,0.83,61,Other,Lower Middle,Student,Diploma,Urban,0.485,0.309,25,4.21,29,68.61,33.4,76.94,73.28,Inactive_Customer
CUST_02334,TXN_002334,2024-04-07 05:00:00,34360.84,Cash on Delivery,Beauty,71,12196.91,0.024,116,34.25,53,0.666,16,0.6,22,42,7,34,26,0.761,0.275,40,Female,Low,Student,Doctorate,Metro,0.5,0.559,39,4.15,8,54.73,55.05,42.42,46.76,Low_Value_Customer
CUST_02335,TXN_002335,2024-04-07 06:00:00,5812.93,Debit Card,Electronics,110,14629.6,0.386,45,80.68,39,0.186,44,0.397,41,73,10,48,69,0.555,0.076,63,Male,Middle,Homemaker,High School,Metro,0.438,0.147,32,1.61,20,44.12,48.2,55.57,56.27,Low_Value_Customer
CUST_02336,TXN_002336,2024-04-07 07:00:00,19253.56,Wallet,Books,4,13708.52,0.12,78,73.97,3,0.084,58,0.253,47,9,28,13,2,0.763,0.749,40,Male,Upper Middle,Business Owner,High School,Rural,0.725,0.024,49,3.59,1,27.65,28.41,23.92,38.72,Low_Value_Customer
CUST_02337,TXN_002337,2024-04-07 08:00:00,22866.2,UPI,Fashion,101,734.45,0.775,68,65.17,71,0.713,21,0.607,55,52,5,49,45,0.168,0.88,44,Male,Upper Middle,Homemaker,High School,Urban,0.555,0.531,29,2.4,11,63.96,68.74,72.46,54.41,Medium_Value_Customer
CUST_02338,TXN_002338,2024-04-07 09:00:00,18515.75,UPI,Toys,83,13908.28,0.735,152,10.08,3,0.706,14,0.692,17,59,36,13,33,0.941,0.987,47,Male,Upper Middle,Retired,Diploma,Urban,0.638,0.491,14,4.68,17,62.45,33.31,77.01,55.7,Low_Value_Customer
CUST_02339,TXN_002339,2024-04-07 10:00:00,6139.15,Wallet,Toys,117,12357.46,0.742,87,56.29,12,0.809,76,0.512,13,88,17,0,39,0.644,0.799,60,Female,Low,Homemaker,High School,Semi-Urban,0.14,0.361,6,1.03,13,51.48,41.21,68.96,63.48,Low_Value_Customer
CUST_02340,TXN_002340,2024-04-07 11:00:00,21005.49,Net Banking,Electronics,28,13028.77,0.389,36,52.78,3,0.2,26,0.089,39,98,28,10,53,0.117,0.631,54,Other,Lower Middle,Retired,Bachelor,Urban,0.438,0.53,38,3.34,29,39.5,31.07,40.43,53.27,Low_Value_Customer
CUST_02341,TXN_002341,2024-04-07 12:00:00,37583.78,Credit Card,Beauty,84,13730.92,0.404,133,15.88,71,0.22,73,0.771,57,14,2,9,58,0.445,0.881,61,Other,High,Student,Diploma,Rural,0.932,0.753,30,4.1,16,67.69,64.7,61.16,31.05,Medium_Value_Customer
CUST_02342,TXN_002342,2024-04-07 13:00:00,3643.28,Credit Card,Books,94,7373.88,0.264,27,69.87,23,0.552,3,0.025,20,82,22,39,51,0.47,0.803,35,Other,Middle,Student,Bachelor,Metro,0.677,0.175,4,3.19,24,40.9,31.6,53.93,72.57,Inactive_Customer
CUST_02343,TXN_002343,2024-04-07 14:00:00,4100.98,Cash on Delivery,Beauty,106,3247.15,0.36,165,28.77,38,0.156,88,0.186,28,3,33,13,49,0.888,0.406,22,Female,Low,Student,Bachelor,Urban,0.471,0.178,5,4.23,24,49.26,28.97,66.47,50.95,Low_Value_Customer
CUST_02344,TXN_002344,2024-04-07 15:00:00,17803.09,Net Banking,Electronics,38,413.26,0.964,27,56.24,79,0.289,49,0.232,51,46,18,37,35,0.754,0.863,60,Other,High,Business Owner,Diploma,Semi-Urban,0.336,0.719,22,4.79,9,55.61,64.08,73.59,34.54,Low_Value_Customer
CUST_02345,TXN_002345,2024-04-07 16:00:00,47092.11,Wallet,Beauty,66,450.87,0.055,95,33.2,42,0.774,41,0.321,4,21,17,32,2,0.177,0.014,24,Male,High,Freelancer,High School,Rural,0.714,0.702,28,3.82,15,62.02,47.92,40.55,53.25,Low_Value_Customer
CUST_02346,TXN_002346,2024-04-07 17:00:00,33461.78,Debit Card,Books,67,9673.42,0.324,76,8.51,5,0.324,19,0.309,57,35,7,28,43,0.121,0.51,32,Other,High,Homemaker,Bachelor,Urban,0.076,0.188,6,4.05,22,58.8,16.35,52.75,59.81,Low_Value_Customer
CUST_02347,TXN_002347,2024-04-07 18:00:00,33965.63,UPI,Grocery,60,5125.47,0.776,175,47.71,41,0.021,12,0.765,17,21,32,7,66,0.133,0.378,56,Other,Low,Employee,Doctorate,Rural,0.543,0.154,24,2.77,0,62.61,49.04,62.39,26.39,Low_Value_Customer
CUST_02348,TXN_002348,2024-04-07 19:00:00,18159.81,Debit Card,Home Decor,47,7488.86,0.381,134,28.29,53,0.622,55,0.679,5,18,39,32,66,0.13,0.525,47,Other,Low,Employee,Diploma,Semi-Urban,0.422,0.693,41,3.82,2,43.54,58.72,48.05,35.2,Low_Value_Customer
CUST_02349,TXN_002349,2024-04-07 20:00:00,29723.67,UPI,Fashion,106,2056.89,0.931,76,7.35,62,0.18,2,0.179,20,72,37,2,43,0.394,0.66,56,Male,High,Freelancer,Master,Urban,0.099,0.029,49,3.87,4,77.54,26.62,87.51,44.54,High_Value_Customer
CUST_02350,TXN_002350,2024-04-07 21:00:00,605.55,Debit Card,Home Decor,113,14635.15,0.332,128,18.67,24,0.194,28,0.811,36,10,38,8,27,0.33,0.889,24,Female,Middle,Freelancer,Diploma,Urban,0.57,0.395,0,3.6,26,46.11,42.84,64.24,49.5,Low_Value_Customer
